# TerrIDs affected by 01/02/22 SCPA download. (TIDList0102.csv) - 88 territories.
101
102
103
104
105
106
107
108
109
110
111
112
114
115
116
118
119
120
121
122
126
127
128
129
130
131
132
135
137
138
139
141
210
211
212
213
215
216
217
218
219
220
221
223
228
229
232
234
256
257
258
260
267
270
271
274
275
282
285
287
288
289
301
302
303
305
308
309
311
312
316
602
607
611
613
616
618
619
621
623
625
626
628
632
636
640
642
643
644
# end 01/02/22 territories affected list.
