#PropID
0176081016
0384100035
0385040018
0385040019
0385160060
0386050080
0386050082
0386110010
0387120001
0387120002
0388070005
0388110017
0388120012
0390050022
0390160025
0390160029
0391040002
0391040015
0391090169
0391090172
0391130121
0391130124
0391130125
0392010123
0392010126
0392040132
0392160027
0392160090
0394040063
0394040072
0394040085
0394060101
0394120216
0398044035
0400162003
0400162004
0401010013
0401040018
0401040042
0401050011
0401090018
0401100018
0401141085
0401150013
0401160033
0403010022
0403031005
0404080028
0404090027
0404100037
0405070111
0405070112
0405090036
0406010004
0406014016
0406021074
0406082004
0406082009
0406082020
0406082045
0406082099
0406120007
0406130006
0406130007
0406140007
0406140010
0406162008
0407040017
0407090001
0407142004
0407142025
0407142225
0408010041
0408110012
0408110038
0411010006
0413090014
0413160006
0429060016
0429141002
0430010045
